text,label,label_text,bvid,time
通俗点来说，就是君主制,1,neutral,BV1gXPjzdEMg,86.231
我爸刚弄死他,1,neutral,BV1ih41147Z6,68.187
渣渣辉,1,neutral,BV1MswJzREbd,148.289
板筋超好吃，一头猪就一小块,2,positive,BV1PiQZBvEbV,166.451
看懂了,1,neutral,BV1gXPjzdEMg,89.492
罗小黑更新了,2,positive,BV1GJ411x7h7,141.22
我爸刚弄死他,1,neutral,BV1ih41147Z6,67.82
万青三专发布,1,neutral,BV1GJ411x7h7,37.225
垃了,0,negative,BV1ih41147Z6,214.26
这可不是石油诅咒别乱用,1,neutral,BV1gXPjzdEMg,294.373
我爸刚弄死他,1,neutral,BV1ih41147Z6,66.6
SP银狼实机,1,neutral,BV1GJ411x7h7,0.73
菜夹馍？,1,neutral,BV1PiQZBvEbV,372.558
卟㺪€,1,neutral,BV1tbq3YVErZ,11.666
歌好难听~！！一股风尘味,0,negative,BV11VA6z2Eaj,10.027
卧槽加拿大这么多的吗,2,positive,BV1gXPjzdEMg,265.453
Who am I so sore,1,neutral,BV1tbq3YVErZ,62.478
直接扔了,1,neutral,BV11VA6z2Eaj,82.678
我报赣南师大,1,neutral,BV1ih41147Z6,1.802
Aptaptaptapy,1,neutral,BV1tbq3YVErZ,124.134
君子无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,273.0
你要来广东,1,neutral,BV11VA6z2Eaj,26.77
APT,1,neutral,BV1tbq3YVErZ,98.677
现在看只有一个声音了,1,neutral,BV1gXPjzdEMg,146.683
你  被  骗  了,1,neutral,BV1GJ411x7h7,0.34
以前的阿富汗富含矿产，别小看啊,1,neutral,BV1gXPjzdEMg,50.519
如果不上班，这样下雨挺好的,2,positive,BV11VA6z2Eaj,138.707
根正苗红,2,positive,BV1gXPjzdEMg,13.204
我报赣南师大,1,neutral,BV1ih41147Z6,6.875
我报赣南师大,1,neutral,BV1ih41147Z6,2.958
其实是27个,1,neutral,BV1gXPjzdEMg,195.522
湿度200%,1,neutral,BV11VA6z2Eaj,17.112
老公，小狗一直在等你,2,positive,BV1tbq3YVErZ,42.662
活该啊,0,negative,BV1gXPjzdEMg,186.095
理查德•汪苏泷,1,neutral,BV1GJ411x7h7,63.737
apt,1,neutral,BV1tbq3YVErZ,119.127
黑  暗  欺  骗  第  四  章,1,neutral,BV1GJ411x7h7,78.477
阿婆主在扛着音响绕着我们跑吗doge,2,positive,BV1ih41147Z6,1.039
书同文，车同轨的重要性,1,neutral,BV1gXPjzdEMg,66.605
朴彩英，火星哥煮的AirPods,1,neutral,BV1tbq3YVErZ,26.706
好像看过,1,neutral,BV1gXPjzdEMg,37.39
心 跳 文 学 部 续 作,2,positive,BV1GJ411x7h7,2.772
让然是贴的人用家人命数换的啦,1,neutral,BV1PiQZBvEbV,15.197
一亿助攻,2,positive,BV1GJ411x7h7,6.495
阿“富”汗,1,neutral,BV1gXPjzdEMg,47.779
光  遇  任  天  堂  礼  包,1,neutral,BV1GJ411x7h7,36.277
我说黄沙漫卷 你说大漠孤烟,1,neutral,BV11VA6z2Eaj,14.738
咋换声优了？,1,neutral,BV1gXPjzdEMg,16.467
六百六十六,2,positive,BV1tbq3YVErZ,16.009
一定要有钱啊！,1,neutral,BV11VA6z2Eaj,20.353
睡觉睡觉,1,neutral,BV11VA6z2Eaj,26.258
气氛全毁了,0,negative,BV11VA6z2Eaj,81.579
同感，觉得看过,1,neutral,BV1gXPjzdEMg,41.035
美国太坏了,1,neutral,BV1gXPjzdEMg,283.512
多推,1,neutral,BV11VA6z2Eaj,40.027
生活的话会觉得很潮,2,positive,BV11VA6z2Eaj,14.338
hero never die,2,positive,BV1MswJzREbd,462.945
爷们要战斗力量哥,2,positive,BV1DT4y1N7Bk,8.699
灰色是啥玩意,1,neutral,BV1gXPjzdEMg,56.938
第一次知道歌词是什么意思,1,neutral,BV1ih41147Z6,45.479
被动变化,1,neutral,BV1gXPjzdEMg,99.454
APT APT APT APT,1,neutral,BV1tbq3YVErZ,33.322
没流过血无所畏惧？,1,neutral,BV1gXPjzdEMg,257.743
这叫年轻？,0,negative,BV1gXPjzdEMg,231.106
锕锰氮钨，锶铼锶钙钨,1,neutral,BV1ih41147Z6,135.801
好像看过。。,1,neutral,BV1gXPjzdEMg,25.746
这叫年轻？,0,negative,BV1gXPjzdEMg,231.106
太好听了,2,positive,BV1tbq3YVErZ,29.633
那就说的过去了,1,neutral,BV1gXPjzdEMg,78.319
这本来就是他们原唱的。,1,neutral,BV1tbq3YVErZ,18.511
B站经典一播放24个赞,1,neutral,BV1gXPjzdEMg,0.0
aways,1,neutral,BV1MswJzREbd,56.481
1亿预定,2,positive,BV1GJ411x7h7,11.331
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.383
直接成老片了,1,neutral,BV1DT4y1N7Bk,43.504
衣服都闷臭了,0,negative,BV11VA6z2Eaj,17.984
我报赣南师大,1,neutral,BV1ih41147Z6,6.391
我一定会去的,2,positive,BV11VA6z2Eaj,17.721
你   被   骗   了,1,neutral,BV1GJ411x7h7,6.983
青春，我的,1,neutral,BV1MswJzREbd,245.867
123跳！！跳进染——缸——,2,positive,BV1tbq3YVErZ,103.873
我报赣南师大,1,neutral,BV1ih41147Z6,10.045
不玩手机挺好,2,positive,BV1gXPjzdEMg,254.697
我报赣南师大,1,neutral,BV1ih41147Z6,5.484
超喜欢,2,positive,BV11VA6z2Eaj,19.085
火星哥,1,neutral,BV1tbq3YVErZ,75.52
我爸刚弄死他,1,neutral,BV1ih41147Z6,68.465
哈哈怪不的这么穷,0,negative,BV1gXPjzdEMg,92.234
还真配,2,positive,BV1gXPjzdEMg,37.437
马辣微辣就够了，中辣巨辣,1,neutral,BV1PiQZBvEbV,275.829
同感觉看过,1,neutral,BV1gXPjzdEMg,38.609
我报赣南师大,1,neutral,BV1ih41147Z6,28.413
我爸刚弄死他,1,neutral,BV1ih41147Z6,5.638
保证江山不变色,1,neutral,BV1gXPjzdEMg,134.803
感觉逻辑不对啊,1,neutral,BV1gXPjzdEMg,289.353
依旧潮湿100% 依旧晾不干衣服,1,neutral,BV11VA6z2Eaj,5.499
马辣是一种辣椒品种，味道很好,1,neutral,BV1PiQZBvEbV,50.717
我报赣南师大,1,neutral,BV1ih41147Z6,3.883
大雨比小雨好,1,neutral,BV11VA6z2Eaj,14.347
我报赣南师大,1,neutral,BV1ih41147Z6,5.544
2026年3月1日前来考古,1,neutral,BV1ih41147Z6,35.69
一个神棍  死了 急死了,1,neutral,BV1gXPjzdEMg,21.302
多买几套衣服不行啊,1,neutral,BV11VA6z2Eaj,61.365
我报赣南师大,1,neutral,BV1ih41147Z6,24.094
艺术大成,2,positive,BV1MswJzREbd,182.061
高情商：年轻，低情商：寿命短,1,neutral,BV1gXPjzdEMg,236.341
我报赣南师大,1,neutral,BV1ih41147Z6,12.859
我报赣南师大,1,neutral,BV1ih41147Z6,22.722
烟雨俏江南,2,positive,BV11VA6z2Eaj,70.335
泰西封,1,neutral,BV1gXPjzdEMg,30.355
【千万别点】,1,neutral,BV1GJ411x7h7,36.978
我报赣南师大,1,neutral,BV1ih41147Z6,4.45
是不是发过一次了,1,neutral,BV1gXPjzdEMg,45.55
1亿预定,2,positive,BV1GJ411x7h7,33.534
肉丝头发也好米,2,positive,BV1tbq3YVErZ,123.14
很好，适合我,2,positive,BV1dSwJzqELE,159.747
不是1/3，只有20%多点,1,neutral,BV1gXPjzdEMg,210.273
不玩手机挺好,2,positive,BV1gXPjzdEMg,254.697
封建皇帝和宰相,1,neutral,BV1gXPjzdEMg,91.205
乾坤大挪移心法也丢了,1,neutral,BV1gXPjzdEMg,46.956
发过再学习呗,1,neutral,BV1gXPjzdEMg,109.08
天街小雨润如酥，草色遥看近却无,1,neutral,BV11VA6z2Eaj,146.977
我爸刚弄死他,1,neutral,BV1ih41147Z6,71.765
这个位置其实也只是平衡点,1,neutral,BV1gXPjzdEMg,97.437
？？？？？江南,1,neutral,BV1gXPjzdEMg,47.971
君这去一趟贵州起码带了五斤酱牛肉,1,neutral,BV1PiQZBvEbV,171.663
APTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPTAPT,1,neutral,BV1tbq3YVErZ,8.92
已经结束了,1,neutral,BV1gXPjzdEMg,98.594
怎么好像讲过一次了,1,neutral,BV1gXPjzdEMg,53.657
自春秋至今皆有官言,1,neutral,BV1gXPjzdEMg,76.86
意义明确的特写,1,neutral,BV1ih41147Z6,93.821
东莞这也是,1,neutral,BV1PiQZBvEbV,32.761
植 物 大 战 僵 尸 4,1,neutral,BV1GJ411x7h7,49.211
我爸刚弄死他,1,neutral,BV1ih41147Z6,78.661
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.765
白草地的摄影构图太美了,2,positive,BV1rfwXz6Eih,183.12
我爸刚弄死他,1,neutral,BV1ih41147Z6,74.773
匹夫无罪，怀璧其罪,1,neutral,BV1gXPjzdEMg,203.335
建国大业一定第一,2,positive,BV1MswJzREbd,143.923
千万别点来的,0,negative,BV1GJ411x7h7,10.112
泫雅好美,2,positive,BV1ih41147Z6,163.918
一亿播放助力,2,positive,BV1GJ411x7h7,5.16
可谁都不是自己人,1,neutral,BV1gXPjzdEMg,55.239
已经开始感觉裤脚和后背湿了,1,neutral,BV11VA6z2Eaj,36.549
迷雾太绝望了,1,neutral,BV1MswJzREbd,132.029
彩英我爱你啊啊啊啊啊啊,2,positive,BV1tbq3YVErZ,7.254
汪苏泷,1,neutral,BV1GJ411x7h7,139.39
好像看过,1,neutral,BV1gXPjzdEMg,37.39
我爸刚弄死他,1,neutral,BV1ih41147Z6,63.078
兄弟们助其破亿,2,positive,BV1GJ411x7h7,0.958
南风天…,1,neutral,BV11VA6z2Eaj,4.993
ᕕ(◠ڼ◠)ᕗ,2,positive,BV1GJ411x7h7,25.365
说江南是说区位，不是经济能力,1,neutral,BV1gXPjzdEMg,51.6
哥是江南style（首尔富人区江南区）,1,neutral,BV1ih41147Z6,8.13
咋没带小君去吃烤土豆,1,neutral,BV1PiQZBvEbV,524.645
我报赣南师大,1,neutral,BV1ih41147Z6,4.623
离着我们很近,1,neutral,BV1gXPjzdEMg,10.293
我报赣南师大,1,neutral,BV1ih41147Z6,21.56
《你像陈美佳》看图写话后遗症,1,neutral,BV1ih41147Z6,149.362
这是哪里？地址发我。,1,neutral,BV11VA6z2Eaj,107.02
笑死,2,positive,BV1PiQZBvEbV,37.576
你想要占据我朴姐的美,1,neutral,BV1tbq3YVErZ,136.664
这是暴雨江南了,1,neutral,BV11VA6z2Eaj,32.147
内蒙古人羡慕的风景,2,positive,BV11VA6z2Eaj,16.606
P！C！L！C！E！！！！,2,positive,BV1GJ411x7h7,24.836
圣火令的所在地,1,neutral,BV1gXPjzdEMg,14.654
请注意，boss进入第二阶段,1,neutral,BV1tbq3YVErZ,97.852
并非危险时候,1,neutral,BV1gXPjzdEMg,185.68
乾坤大挪移心法也丢了,1,neutral,BV1gXPjzdEMg,46.956
嘴懒了，哈哈,2,positive,BV1Ey4y1874y,197.89
你可拉倒吧，隔这胡乱编造事实,0,negative,BV1gXPjzdEMg,253.725
啊啊啊老婆,2,positive,BV1tbq3YVErZ,5.091
他不是没了吗,1,neutral,BV1gXPjzdEMg,105.799
裴涩琪,1,neutral,BV1DT4y1N7Bk,60.168
战争雷霆送科技树了,1,neutral,BV1GJ411x7h7,85.054
不带娃 也没有王力宏？,1,neutral,BV1PiQZBvEbV,9.695
越看火星哥越和赵英俊很像,1,neutral,BV1tbq3YVErZ,1.558
圣火已经熄灭,1,neutral,BV1gXPjzdEMg,27.462
我爸刚弄死他,1,neutral,BV1ih41147Z6,74.017
GPT,1,neutral,BV1tbq3YVErZ,51.193
中间残渣了了些什么玩意,0,negative,BV1MswJzREbd,149.763
央视都说是五分之一的油,1,neutral,BV1gXPjzdEMg,217.0
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.713
政教合一直接就给摊上紧箍咒了，,1,neutral,BV1gXPjzdEMg,23.614
2手都要抓，2手都要硬,1,neutral,BV1gXPjzdEMg,111.914
靠着中东就不可能省心,1,neutral,BV1gXPjzdEMg,157.203
理性感性的不同而已,1,neutral,BV11VA6z2Eaj,0.12
我报赣南师大,1,neutral,BV1ih41147Z6,12.013
董事长不懂事,1,neutral,BV1gXPjzdEMg,145.3
极品飞车端游全系列在steam永远免费！,2,positive,BV1GJ411x7h7,118.408
我报赣南师大,1,neutral,BV1ih41147Z6,3.731
还是左右声道,1,neutral,BV1ih41147Z6,38.881
美国身份不复杂么？,1,neutral,BV1gXPjzdEMg,9.767
哼哼哼啊啊啊啊啊啊啊啊啊,1,neutral,BV1GJ411x7h7,6.82
两千年前就锁死的宗教,1,neutral,BV1gXPjzdEMg,133.783
我报赣南师大,1,neutral,BV1ih41147Z6,9.213
伊朗菲尔兹奖,1,neutral,BV1gXPjzdEMg,228.158
我报赣南师大,1,neutral,BV1ih41147Z6,13.532
现在也没有,1,neutral,BV1gXPjzdEMg,183.159
镶牙转累恁都gay，恁都gay，gay木是他,1,neutral,BV1tbq3YVErZ,0.0
董事长不懂事,1,neutral,BV1gXPjzdEMg,145.3
2026新年第一骗,0,negative,BV1GJ411x7h7,5.88
军事基地暂时没了,1,neutral,BV1gXPjzdEMg,197.439
为什么年轻？因为老登活不下去,1,neutral,BV1gXPjzdEMg,235.839
啥叉,0,negative,BV11VA6z2Eaj,86.453
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.359
紧跟时事,1,neutral,BV1gXPjzdEMg,301.822
伊朗在1935年才改波斯为伊朗,1,neutral,BV1gXPjzdEMg,12.868
公寓公寓公寓,1,neutral,BV1tbq3YVErZ,8.264
蜂蜜的作用,1,neutral,BV11VA6z2Eaj,0.87
我报赣南师大,1,neutral,BV1ih41147Z6,68.603
除了永远晒不干的衣服,1,neutral,BV11VA6z2Eaj,30.074
不都是“蚯蚓干”文字吗？,1,neutral,BV1gXPjzdEMg,61.184
伊朗现在很缺导弹,1,neutral,BV1gXPjzdEMg,6.548
我报赣南师大,1,neutral,BV1ih41147Z6,4.828
1亿助攻,2,positive,BV1GJ411x7h7,3.134
简单极致的快乐不要三分钟,2,positive,BV1tbq3YVErZ,1.769
我爸刚弄死他,1,neutral,BV1ih41147Z6,68.748
我爱你！,2,positive,BV1tbq3YVErZ,70.82
国外女生漂亮的也不少,1,neutral,BV1gXPjzdEMg,270.114
我爸刚弄死他,1,neutral,BV1ih41147Z6,67.053
我自愿受骗！,2,positive,BV1GJ411x7h7,1.474
膝盖开始痛了,1,neutral,BV11VA6z2Eaj,24.938
政教合一,1,neutral,BV1gXPjzdEMg,82.969
老友记又更新了！,2,positive,BV1GJ411x7h7,175.037
拧巴的体制,1,neutral,BV1gXPjzdEMg,79.86
[前方高能],2,positive,BV1GJ411x7h7,3.087
应该放那首歌，烟雨入江南,1,neutral,BV11VA6z2Eaj,18.124
高情商：年轻，低情商：寿命短,1,neutral,BV1gXPjzdEMg,236.341
Apt Apt Apt,1,neutral,BV1tbq3YVErZ,149.805
我报赣南师大,1,neutral,BV1ih41147Z6,8.179
Rose像Otto（电棍）,1,neutral,BV1tbq3YVErZ,0.798
这句话怎么感觉也......,1,neutral,BV1gXPjzdEMg,289.215
君主立宪实君版？,1,neutral,BV1gXPjzdEMg,101.027
喜欢江南小镇的感觉 很舒服,2,positive,BV11VA6z2Eaj,84.347
君主立宪实君版？,1,neutral,BV1gXPjzdEMg,101.027
小昭,1,neutral,BV1gXPjzdEMg,234.8
我报赣南师大,1,neutral,BV1ih41147Z6,7.338
波斯人,1,neutral,BV1gXPjzdEMg,10.287
这房子得潮成啥样,1,neutral,BV11VA6z2Eaj,16.369
这个文案好像之前刷到过,1,neutral,BV1gXPjzdEMg,39.4
关键词：丢了,1,neutral,BV1gXPjzdEMg,44.179
马上就只有军政府一个声音了,1,neutral,BV1gXPjzdEMg,157.968
美国太坏了,1,neutral,BV1gXPjzdEMg,283.512
全体好莱坞化。没啥新意,1,neutral,BV1MswJzREbd,2.08
咋换声优了？,1,neutral,BV1gXPjzdEMg,16.467
这视频是重新发的？,1,neutral,BV1gXPjzdEMg,39.011
妖猫传,1,neutral,BV1MswJzREbd,489.41
看啥看上班去吧,1,neutral,BV11VA6z2Eaj,25.228
我报赣南师大,1,neutral,BV1ih41147Z6,4.3
你 被 骗 了,1,neutral,BV1GJ411x7h7,1.281
乐子神在上,2,positive,BV1GJ411x7h7,51.075
你好,1,neutral,BV1tbq3YVErZ,118.461
塞上江南——阿富汗,1,neutral,BV1gXPjzdEMg,54.761
我报赣南师大,1,neutral,BV1ih41147Z6,16.495
还有租新娘,1,neutral,BV1gXPjzdEMg,241.168
维斯塔潘拔罐了,1,neutral,BV1GJ411x7h7,185.033
住近湓江地低湿，春江水暖鸭先知。,1,neutral,BV11VA6z2Eaj,16.857
我报赣南师大,1,neutral,BV1ih41147Z6,17.573
小亮儿，给他整个活儿！,2,positive,BV1GJ411x7h7,157.537
say~goodbay~,1,neutral,BV1GJ411x7h7,60.021
只是位置比喻，不是真的江南,1,neutral,BV1gXPjzdEMg,47.468
荒 野 乱 斗 新 英 雄,1,neutral,BV1GJ411x7h7,40.695
Like I need you now,1,neutral,BV1tbq3YVErZ,75.858
有点熟悉了,1,neutral,BV1gXPjzdEMg,289.958
谁是看后室网站进来的,1,neutral,BV1GJ411x7h7,0.425
可谁都不是自己人,1,neutral,BV1gXPjzdEMg,55.239
政教合一直接就给摊上紧箍咒了，,1,neutral,BV1gXPjzdEMg,23.614
一会你就发现赞早了,1,neutral,BV1gXPjzdEMg,291.396
北方人诱捕画面,1,neutral,BV11VA6z2Eaj,25.892
紧跟时事,1,neutral,BV1gXPjzdEMg,301.822
神棍霍梅尼的人海战术,1,neutral,BV1gXPjzdEMg,172.001
我只说一句：烘干机在南方是神器,2,positive,BV11VA6z2Eaj,27.387
J O J O 飙 马 野 郎 观 看 地 址,1,neutral,BV1GJ411x7h7,6.872
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.66
一亿预定,1,neutral,BV1GJ411x7h7,25.819
我爸刚南师大,1,neutral,BV1ih41147Z6,1.278
北方人很向往,2,positive,BV11VA6z2Eaj,23.349
腺苷三磷酸（,1,neutral,BV1tbq3YVErZ,49.253
黑欺5出了！,2,positive,BV1GJ411x7h7,29.364
记得下雨别配乐，原声最好。,1,neutral,BV11VA6z2Eaj,129.379
《泡菜》,1,neutral,BV1tbq3YVErZ,108.651
加油,2,positive,BV11VA6z2Eaj,8.31
我爸刚弄死他,1,neutral,BV1ih41147Z6,64.062
我爸刚弄死他,1,neutral,BV1ih41147Z6,73.904
酷玩,2,positive,BV1tbq3YVErZ,112.693
拧巴的体制,1,neutral,BV1gXPjzdEMg,79.86
破亿冲击,2,positive,BV1GJ411x7h7,8.521
"短期啦,长期啦",1,neutral,BV1gXPjzdEMg,241.897
这回弯晚上夜钓应该很安逸吧？,1,neutral,BV11VA6z2Eaj,3.383
已经想烘被子了,1,neutral,BV11VA6z2Eaj,29.83
和泰国差不多,1,neutral,BV1gXPjzdEMg,98.575
火星哥,1,neutral,BV1tbq3YVErZ,84.814
简单粗暴,1,neutral,BV1Ey4y1874y,164.268
风湿宝地,1,neutral,BV11VA6z2Eaj,37.237
旧视频新发,1,neutral,BV1gXPjzdEMg,56.296
致敬（采样）摇滚歌曲,2,positive,BV1tbq3YVErZ,110.276
愿世界和平,2,positive,BV1rfwXz6Eih,191.338
神权国家,1,neutral,BV1gXPjzdEMg,82.532
波司登羽绒服,1,neutral,BV1gXPjzdEMg,18.662
伊朗大学女性很多,1,neutral,BV1gXPjzdEMg,266.447
波斯弯刀,1,neutral,BV1gXPjzdEMg,25.654
他们根本不听,1,neutral,BV1gXPjzdEMg,102.568
哈哈怪不的这么穷,1,neutral,BV1gXPjzdEMg,92.234
虽然口水，但是好听,2,positive,BV1tbq3YVErZ,156.589
破亿助力,2,positive,BV1GJ411x7h7,1.064
[前方高能],2,positive,BV1GJ411x7h7,3.087
这个头像运镜有点像emoji,1,neutral,BV1tbq3YVErZ,150.623
爷      自      愿      的,1,neutral,BV1GJ411x7h7,10.785
《愿者上钩》,1,neutral,BV1GJ411x7h7,0.591
这不是美国吗,1,neutral,BV1gXPjzdEMg,140.978
哈哈哈！！,2,positive,BV11VA6z2Eaj,6.977
肉肉肉肉宝宝宝宝宝宝宝宝,2,positive,BV1tbq3YVErZ,18.42
现在只能托梦了,1,neutral,BV1gXPjzdEMg,152.105
火星哥,1,neutral,BV1tbq3YVErZ,44.606
我爸刚弄死他,1,neutral,BV1ih41147Z6,70.38
你被骗了,1,neutral,BV1GJ411x7h7,46.48
这两句话好像之前听过,1,neutral,BV1gXPjzdEMg,108.69
我报赣南师大,1,neutral,BV1ih41147Z6,1.493
美国闲的没事干,1,neutral,BV1gXPjzdEMg,51.796
啊？,1,neutral,BV11VA6z2Eaj,82.226
波斯美女世界有名,2,positive,BV1gXPjzdEMg,277.678
永远不会给你上,0,negative,BV1GJ411x7h7,9.571
Going to Laker want you baby,1,neutral,BV1tbq3YVErZ,72.787
想到了最近展览的泪瓶,1,neutral,BV1rfwXz6Eih,207.872
圣火已经熄灭,1,neutral,BV1gXPjzdEMg,27.462
好好听,2,positive,BV1tbq3YVErZ,33.9
清灵,1,neutral,BV11VA6z2Eaj,114.899
你被骗了！,0,negative,BV1GJ411x7h7,0.005
钡钡钡钡钠锰钼钾钠能钼～,1,neutral,BV1ih41147Z6,182.426
天青色等烟雨，而我嘎嘎嘎,2,positive,BV11VA6z2Eaj,8.11
你以为这是AI？这是我家楼下！,1,neutral,BV11VA6z2Eaj,104.926
霍格沃茨海峡,1,neutral,BV1gXPjzdEMg,202.284
笑死,2,positive,BV1ih41147Z6,170.152
自信点，就是反复无常,1,neutral,BV1gXPjzdEMg,145.055
[ohhhh],2,positive,BV1GJ411x7h7,8.586
《哥的江南风格》,1,neutral,BV1ih41147Z6,6.719
二元制,1,neutral,BV1gXPjzdEMg,83.101
阿“富”汗,1,neutral,BV1gXPjzdEMg,47.779
以色列隔那么远为啥啊,1,neutral,BV1gXPjzdEMg,197.864
萨珊王朝,1,neutral,BV1gXPjzdEMg,19.2
混合大模型,1,neutral,BV1gXPjzdEMg,78.483
霍格沃茨海峡,1,neutral,BV1gXPjzdEMg,202.284
超可爱啊，粉啦,2,positive,BV1tbq3YVErZ,10.531
我报赣南师大,1,neutral,BV1ih41147Z6,28.474
恶心死了,0,negative,BV1DT4y1N7Bk,9.47
黄梅时节家家雨，青草池塘处处蛙,1,neutral,BV11VA6z2Eaj,25.836
怎么都丢了哈哈哈哈哈,2,positive,BV1gXPjzdEMg,51.945
[OHH],1,neutral,BV1GJ411x7h7,4.73
我爸刚弄死他,1,neutral,BV1ih41147Z6,9.725
阿富汗没那么重要,1,neutral,BV1gXPjzdEMg,47.145
撇了！撇了！,1,neutral,BV11VA6z2Eaj,80.556
？？？扫兴啊,0,negative,BV11VA6z2Eaj,81.48
说的好像以色列不信伊斯兰教似的,1,neutral,BV1gXPjzdEMg,1.308
这雨下的昏天暗地的,1,neutral,BV11VA6z2Eaj,169.563
我又来发疯啦hhh,2,positive,BV1tbq3YVErZ,0.0
吃的受潮了,1,neutral,BV11VA6z2Eaj,50.405
展开,1,neutral,BV1GJ411x7h7,46.203
日你得蹲下一步们难受死呢,0,negative,BV1tbq3YVErZ,21.993
万籁俱寂！,1,neutral,BV1rfwXz6Eih,103.573
活油就是猪油,1,neutral,BV1PiQZBvEbV,48.406
好看,2,positive,BV11VA6z2Eaj,36.54
这家里潮气有多重,1,neutral,BV11VA6z2Eaj,50.996
军事基地暂时没了,1,neutral,BV1gXPjzdEMg,197.439
霉雨季,1,neutral,BV11VA6z2Eaj,57.3
这段好听,2,positive,BV1tbq3YVErZ,42.436
偶尔下就是美，天天下可受不了。,1,neutral,BV11VA6z2Eaj,53.063
怎么感觉发过呢,1,neutral,BV1gXPjzdEMg,37.365
所以总统有个卵用。,1,neutral,BV1gXPjzdEMg,133.989
紧跟时事,1,neutral,BV1gXPjzdEMg,6.364
50+正在被骗,1,neutral,BV1GJ411x7h7,41.448
挺辣呀，嘶嘶哈哈的,2,positive,BV1PiQZBvEbV,221.51
干杯,2,positive,BV1tbq3YVErZ,70.4
我爸刚弄死他,1,neutral,BV1ih41147Z6,61.891
这两句话好像之前听过,1,neutral,BV1gXPjzdEMg,108.69
骑着摩托问他嘎机干不干,1,neutral,BV1ih41147Z6,138.883
政教合一,1,neutral,BV1gXPjzdEMg,82.969
我报赣南师大,1,neutral,BV1ih41147Z6,5.743
景有言之极幽而实萧索者，烟雨也。,1,neutral,BV11VA6z2Eaj,1.329
我报赣南师大,1,neutral,BV1ih41147Z6,3.731
罗志祥,1,neutral,BV1GJ411x7h7,67.154
给关中地区分一些雨水,1,neutral,BV11VA6z2Eaj,53.459
我报赣南师大,1,neutral,BV1ih41147Z6,8.729
泰西封,1,neutral,BV1gXPjzdEMg,30.355
5个荤菜？？？？,1,neutral,BV1PiQZBvEbV,104.632
十香X 十箱√,1,neutral,BV1PiQZBvEbV,193.827
我报赣南师大,1,neutral,BV1ih41147Z6,12.206
丝之歌出了,2,positive,BV1GJ411x7h7,72.016
只是位置比喻，不是真的江南,1,neutral,BV1gXPjzdEMg,47.468
Decoder,1,neutral,BV1Ey4y1874y,197.54
湿气重,1,neutral,BV11VA6z2Eaj,11.128
铁轨没车潇洒地走一走,1,neutral,BV1tbq3YVErZ,38.86
美是真的美，潮湿也是真的潮湿,1,neutral,BV11VA6z2Eaj,37.069
你被骗了,1,neutral,BV1GJ411x7h7,0.0
jinjin,1,neutral,BV1tbq3YVErZ,60.222
我爸刚弄死他,1,neutral,BV1ih41147Z6,75.378
水灵那是泡浮囊了,1,neutral,BV11VA6z2Eaj,131.105
去你的吧这种比方可打不得,0,negative,BV1gXPjzdEMg,56.075
卡德加你净说实话,2,positive,BV1MswJzREbd,71.85
朴彩英,1,neutral,BV1tbq3YVErZ,91.1
省流，没什么东西可以撤了。,1,neutral,BV1gXPjzdEMg,0.988
可以给禁毒所当禁毒宣传片看,1,neutral,BV1tbq3YVErZ,166.846
你被骗了你被骗了你被骗了你被骗了,1,neutral,BV1GJ411x7h7,14.903
我爸刚弄死他,1,neutral,BV1ih41147Z6,83.698
这歌真搞笑,2,positive,BV1tbq3YVErZ,31.613
伊朗现在很缺导弹,1,neutral,BV1gXPjzdEMg,6.548
波斯人，可不是阿拉伯国家,1,neutral,BV1gXPjzdEMg,8.554
塞上江南——阿富汗,1,neutral,BV1gXPjzdEMg,54.761
反复横跳,1,neutral,BV1GJ411x7h7,1.705
哪个国家不分解？？？,1,neutral,BV1gXPjzdEMg,264.305
我报赣南师大,1,neutral,BV1ih41147Z6,9.4
瞎说bgm明明是红尘客栈,0,negative,BV11VA6z2Eaj,56.84
你被骗了,1,neutral,BV1GJ411x7h7,0.0
乌镇西栅,1,neutral,BV11VA6z2Eaj,42.683
你适合当牧羊犬,0,negative,BV1MswJzREbd,241.722
我报赣南师大,1,neutral,BV1ih41147Z6,15.568
我爸刚弄死他,1,neutral,BV1ih41147Z6,62.22
有点熟悉了,1,neutral,BV1gXPjzdEMg,289.958
我爸刚弄死他,1,neutral,BV1ih41147Z6,65.309
凡人修仙传小说.txt,1,neutral,BV1GJ411x7h7,0.0
word2vec,1,neutral,BV1Ey4y1874y,230.492
伊朗现在很缺导弹,1,neutral,BV1gXPjzdEMg,6.548
我报赣南师大,1,neutral,BV1ih41147Z6,12.392
差点看成活络油锅…,2,positive,BV1PiQZBvEbV,7.584
